route_id,service_id,trip_id,realtime_trip_id,trip_headsign,trip_short_name,trip_long_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
90569,2681,178529631,ARR:22156:7022,Den Bosch,7022,,0,,1130424.0,0,
90569,2681,178529791,ARR:22156:7038,Den Bosch,7038,,0,,1130424.0,0,
90569,2681,178529695,ARR:22156:7014,Den Bosch,7014,,0,,1130424.0,0,
90569,3930,178531142,ARR:22156:6008,Den Bosch,6008,,0,,1130424.0,0,
90569,3930,178531159,ARR:22156:6024,Den Bosch,6024,,0,,1130424.0,0,
90569,4615,178533037,ARR:22156:8046,Den Bosch,8046,,0,,1130431.0,0,
90569,4615,178533112,ARR:22156:8006,Den Bosch,8006,,0,,1130430.0,0,
90569,4626,178535309,ARR:22156:8022,Den Bosch,8022,,0,,1130431.0,0,
90569,4626,178535425,ARR:22156:8054,Den Bosch,8054,,0,,1130431.0,0,
90569,4626,178535339,ARR:22156:8082,Den Bosch,8082,,0,,1130424.0,0,
90569,4626,178535430,ARR:22156:8070,Den Bosch,8070,,0,,1130431.0,0,
88745,1031,179084281,ARR:22156:8032,Den Bosch,8032,,0,,1138749.0,0,
88745,1031,179084273,ARR:22156:8024,Den Bosch,8024,,0,,1138749.0,0,
88745,1031,179084277,ARR:22156:8028,Den Bosch,8028,,0,,1138749.0,0,
88745,2011,179086573,ARR:22156:8048,Den Bosch,8048,,0,,1118247.0,0,
88745,2315,179092682,ARR:22156:6012,Den Bosch,6012,,0,,1118247.0,0,
88745,2315,179092686,ARR:22156:6016,Den Bosch,6016,,0,,1118247.0,0,
88745,2315,179092690,ARR:22156:6020,Den Bosch,6020,,0,,1118247.0,0,
88745,2315,179092730,ARR:22156:6060,Den Bosch,6060,,0,,1118247.0,0,
88745,1,179098768,ARR:22156:7022,Den Bosch,7022,,0,,1118247.0,0,
88745,1,179098784,ARR:22156:7038,Den Bosch,7038,,0,,1118247.0,0,
88745,1,179098756,ARR:22156:7010,Den Bosch,7010,,0,,1118247.0,0,
1133,4783,178994778,CXX:A300:7094,Huissen Grevenveld,7094,,1,,1142235.0,1,
1133,4783,178994701,CXX:A300:7016,Arnhem CS,7016,,1,,1142235.0,1,
1133,4783,178994749,CXX:A300:7064,Arnhem CS,7064,,1,,1142235.0,1,
1133,4783,178994769,CXX:A300:7084,Arnhem CS,7084,,1,,1142235.0,1,
1537,1340,179706563,CXX:L002:120,Blixembosch Oost,120,,1,,1080992.0,1,
1537,1340,179706536,CXX:L002:60,Blixembosch Oost,60,,1,,1080992.0,1,
1537,1340,179706559,CXX:L002:112,Blixembosch Oost,112,,1,,1080992.0,1,
1537,1340,179706534,CXX:L002:56,Blixembosch Oost,56,,1,,1080992.0,1,
1537,1340,179706514,CXX:L002:16,Blixembosch Oost,16,,1,,1080992.0,1,
1537,1340,179706508,CXX:L002:4,Blixembosch Oost,4,,1,,1080992.0,1,
67289,3312,179489393,CXX:L009:15,Eindhoven Station,15,,0,,1127538.0,1,
67289,3312,179489429,CXX:L009:51,Eindhoven Station,51,,0,,1127538.0,1,
67289,3312,179489438,CXX:L009:61,Eindhoven Station,61,,0,,1127538.0,1,
84507,3312,179497142,CXX:L321:93,Eindhoven Station,93,,0,,1142338.0,1,
84507,3312,179497125,CXX:L321:51,Eindhoven Station,51,,0,,1142338.0,1,
67272,1340,179710885,CXX:L018:33,Eindhoven Station,33,,0,,1140828.0,1,
67272,1340,179710869,CXX:L018:17,Eindhoven Station,17,,0,,1140828.0,1,
67287,2681,179488546,CXX:L007:7015,Eindhoven Station,7015,,0,,1138513.0,1,
67287,2681,179488537,CXX:L007:7006,Veldhoven MMC  via Aalst/Waalre,7006,,1,,1138514.0,1,
67287,2681,179488541,CXX:L007:7010,Veldhoven MMC  via Aalst/Waalre,7010,,1,,1138514.0,1,
67287,2681,179488542,CXX:L007:7011,Eindhoven Station,7011,,0,,1138513.0,1,
67287,2681,179488562,CXX:L007:7031,Eindhoven Station,7031,,0,,1138513.0,1,
67287,2681,179488555,CXX:L007:7024,Veldhoven MMC  via Aalst/Waalre,7024,,1,,1138514.0,1,
87975,3312,178997079,CXX:A589:15,Wolfheze,15,Buurtbus,0,,1104945.0,2,
87975,2315,179242344,CXX:A589:4003,Wolfheze,4003,Buurtbus,0,,1104945.0,2,
1453,1488,179682531,CXX:A027:22,Arnhem CS,22,,1,,1142219.0,1,
1453,1488,179682527,CXX:A027:18,Arnhem CS,18,,1,,1142219.0,1,
90376,1488,179676702,CXX:A002:69,De Laar West,69,,0,,1142205.0,1,
90376,1488,179676723,CXX:A002:90,Arnhem CS,90,,1,,1140730.0,1,
90376,1488,179676709,CXX:A002:76,Arnhem CS,76,,1,,1140730.0,1,
90376,1488,179676659,CXX:A002:26,Arnhem CS,26,,1,,1140730.0,1,
90376,1488,179676638,CXX:A002:5,De Laar West,5,,0,,1142205.0,1,
90376,1488,179676746,CXX:A002:113,De Laar West,113,,0,,1142205.0,1,
90376,1488,179676684,CXX:A002:51,De Laar West,51,,0,,1142205.0,1,
90376,1488,179676700,CXX:A002:67,De Laar West,67,,0,,1142205.0,1,
90376,1488,179676707,CXX:A002:74,Arnhem CS,74,,1,,1140730.0,1,
90376,1488,179676668,CXX:A002:35,De Laar West,35,,0,,1142205.0,1,
90376,1488,179676640,CXX:A002:7,De Laar West,7,,0,,1142205.0,1,
90376,1488,179676712,CXX:A002:79,De Laar West,79,,0,,1142205.0,1,
90376,1488,179676699,CXX:A002:66,Arnhem CS,66,,1,,1140730.0,1,
67300,2681,179501600,CXX:L403:7040,Oerle via P+R Meerhoven,7040,,1,,1140326.0,1,
1615,2663,179055060,CXX:X083:7065,Gennep Busstation,7065,,0,,1137960.0,1,
1615,2663,179055036,CXX:X083:7041,Gennep Busstation,7041,,0,,1137960.0,1,
67297,4622,179494406,CXX:L317:38,Dommelen,38,,1,,1058017.0,1,
67297,4622,179494394,CXX:L317:4,Dommelen,4,,1,,1058017.0,1,
67297,4622,179494457,CXX:L317:156,Dommelen,156,,1,,1058017.0,1,
67297,4622,179494433,CXX:L317:102,Dommelen,102,,1,,1058017.0,1,
1069,10,178988165,CXX:A007:7007,Rijkerswoerd,7007,,0,,1142212.0,1,
1069,10,178988213,CXX:A007:7055,Rijkerswoerd,7055,,0,,1142212.0,1,
1069,10,178988225,CXX:A007:7067,Arnhem CS,7067,,0,,1142212.0,1,
1069,10,178988175,CXX:A007:7017,Rijkerswoerd,7017,,0,,1142212.0,1,
1069,10,178988215,CXX:A007:7057,Rijkerswoerd,7057,,0,,1142212.0,1,
90376,2387,179676543,CXX:A002:4012,Arnhem CS,4012,,1,,1140730.0,1,
90376,2387,179676595,CXX:A002:4064,Arnhem CS,4064,,1,,1140730.0,1,
90376,2387,179676596,CXX:A002:4065,De Laar West,4065,,0,,1142205.0,1,
90376,2387,179676609,CXX:A002:4078,Arnhem CS,4078,,1,,1140730.0,1,
90376,2387,179676630,CXX:A002:4099,De Laar West,4099,,0,,1142205.0,1,
90376,2387,179230938,CXX:A002:4002,Arnhem CS,4002,,1,,1140730.0,1,
90376,2387,179230940,CXX:A002:4004,Arnhem CS,4004,,1,,1140730.0,1,
90376,2387,179230964,CXX:A002:4028,Arnhem CS,4028,,1,,1140730.0,1,
90376,2387,179230977,CXX:A002:4041,De Laar West,4041,,0,,1142205.0,1,
90376,2387,179230984,CXX:A002:4048,Arnhem CS,4048,,1,,1140730.0,1,
90376,2387,179231019,CXX:A002:4083,De Laar West,4083,,0,,1142205.0,1,
1615,2321,179755683,CXX:X083:6003,Venlo Station,6003,,0,,1137963.0,1,
1615,2321,179755707,CXX:X083:6027,Venlo Station,6027,,0,,1137963.0,1,
90396,11,178995335,CXX:A331:7008,Arnhem CS,7008,,1,,1142239.0,1,
90396,11,178995363,CXX:A331:7036,Arnhem CS,7036,,1,,1142239.0,1,
67272,3930,179490708,CXX:L018:4021,Eindhoven Station,4021,,0,,1140828.0,1,
67272,3930,179490698,CXX:L018:4011,Eindhoven Station,4011,,0,,1140828.0,1,
1615,11,179055241,CXX:X083:7003,Gennep Busstation,7003,,0,,1137960.0,1,
1615,11,179055283,CXX:X083:7045,Gennep Busstation,7045,,0,,1137960.0,1,
67297,2315,179714031,CXX:L317:4112,Dommelen,4112,,1,,1058017.0,1,
67297,2315,179714003,CXX:L317:4056,Dommelen,4056,,1,,1058017.0,1,
67297,2315,179713983,CXX:L317:4016,Dommelen,4016,,1,,1058017.0,1,
67297,2315,179713999,CXX:L317:4048,Dommelen,4048,,1,,1058017.0,1,
67297,2315,179714011,CXX:L317:4072,Dommelen,4072,,1,,1058017.0,1,
67297,2315,179714025,CXX:L317:4100,Dommelen,4100,,1,,1058017.0,1,
67297,2315,179714033,CXX:L317:4116,Dommelen,4116,,1,,1058017.0,1,
67297,2315,179714038,CXX:L317:4124,Dommelen,4124,,1,,1058017.0,1,
76396,4622,179503245,CXX:L408:16,High Tech Campus,16,,1,,1058048.0,1,
76396,4622,179503249,CXX:L408:22,High Tech Campus,22,,1,,1058048.0,1,
76396,4622,179503252,CXX:L408:26,High Tech Campus,26,,1,,1058048.0,1,
76396,4622,179503260,CXX:L408:36,High Tech Campus,36,,1,,1058048.0,1,
7175,2321,179753967,CXX:X015:4011,Wijchen,4011,,0,,1140466.0,1,
7175,2321,179753977,CXX:X015:4021,Wijchen,4021,,0,,1140466.0,1,
7175,2321,179753997,CXX:X015:4041,Wijchen,4041,,0,,1140466.0,1,
7175,2321,179753969,CXX:X015:4013,Wijchen,4013,,0,,1140466.0,1,
7175,2321,179753993,CXX:X015:4037,Wijchen,4037,,0,,1140466.0,1,
7175,2321,179753999,CXX:X015:4043,Wijchen,4043,,0,,1140466.0,1,
1683,11,178991873,CXX:A033:7027,Nijmegen CS,7027,,0,,1142224.0,1,
1683,11,178991862,CXX:A033:7016,Arnhem CS,7016,,1,,1142223.0,1,
1683,11,178991849,CXX:A033:7003,Nijmegen CS,7003,,0,,1142224.0,1,
1683,11,178991855,CXX:A033:7009,Nijmegen CS,7009,,0,,1142224.0,1,
1683,11,178991867,CXX:A033:7021,Nijmegen CS,7021,,0,,1142224.0,1,
1453,174,178991588,CXX:A027:7002,Arnhem CS,7002,,1,,1142219.0,1,
7175,3286,179534071,CXX:X015:83,Wijchen,83,,0,,1140466.0,1,
7175,3286,179534051,CXX:X015:63,Wijchen,63,,0,,1140466.0,1,
7175,3286,179534063,CXX:X015:75,Wijchen,75,,0,,1140466.0,1,
7175,3286,179534029,CXX:X015:39,Wijchen,39,,0,,1140466.0,1,
7175,3286,179534025,CXX:X015:35,Wijchen,35,,0,,1140466.0,1,
7175,3286,179534023,CXX:X015:33,Wijchen,33,,0,,1140466.0,1,
1387,1488,179753089,CXX:X008:102,Hatert,102,,1,,1058303.0,1,
1387,1488,179753109,CXX:X008:122,Hatert,122,,1,,1058303.0,1,
1387,1488,179753007,CXX:X008:18,Hatert,18,,1,,1058303.0,1,
1387,1488,179753021,CXX:X008:32,Hatert,32,,1,,1058303.0,1,
1387,1488,179753105,CXX:X008:118,Hatert,118,,1,,1058303.0,1,
1387,1488,179753099,CXX:X008:112,Hatert,112,,1,,1058303.0,1,
1387,1488,179753095,CXX:X008:108,Hatert,108,,1,,1058303.0,1,
1387,1488,179753087,CXX:X008:98,Hatert,98,,1,,1058303.0,1,
1387,1488,179753063,CXX:X008:74,Hatert,74,,1,,1058303.0,1,
67260,3281,179491595,CXX:L023:6,Helmond Station via Milheeze,6,,1,,1057960.0,1,
67260,3281,179491606,CXX:L023:20,Helmond Station via Milheeze,20,,1,,1057960.0,1,
67260,3281,179491609,CXX:L023:23,Boxmeer Station via Milheeze,23,,0,,1057959.0,1,
1618,4628,179304094,CXX:X085:4006,Druten Busstation,4006,,1,,1105245.0,1,
1618,4628,179055747,CXX:X085:4048,Druten Busstation,4048,,1,,1105245.0,1,
1618,4628,179055707,CXX:X085:4008,Druten Busstation,4008,,1,,1105245.0,1,
67287,1340,179708752,CXX:L007:26,Veldhoven MMC  via Aalst/Waalre,26,,1,,1127214.0,1,
67287,1340,179708739,CXX:L007:13,Eindhoven Station,13,,0,,1127213.0,1,
67287,1340,179708748,CXX:L007:22,Veldhoven MMC  via Aalst/Waalre,22,,1,,1127214.0,1,
67296,2681,179494833,CXX:L318:7034,Valkenswaard Markt,7034,,1,,1088198.0,1,
67296,2681,179494819,CXX:L318:7002,Luyksgestel via Valkenswaard,7002,,1,,1088198.0,1,
67296,2681,179494820,CXX:L318:7005,Eindhoven Station,7005,,0,,1140851.0,1,
67296,2681,179494822,CXX:L318:7011,Eindhoven Station,7011,,0,,1140851.0,1,
67296,2681,179494823,CXX:L318:7014,Luyksgestel via Valkenswaard,7014,,1,,1088198.0,1,
67296,2681,179494839,CXX:L318:7046,Luyksgestel via Valkenswaard,7046,,1,,1088198.0,1,
67296,2681,179494841,CXX:L318:7050,Valkenswaard Markt,7050,,1,,1088198.0,1,
67296,2681,179494842,CXX:L318:7051,Eindhoven Station,7051,,0,,1140851.0,1,
67296,2681,179494846,CXX:L318:7059,Eindhoven Station,7059,,0,,1140851.0,1,
67296,2681,179494855,CXX:L318:7078,Luyksgestel via Valkenswaard,7078,,1,,1088198.0,1,
67296,2681,179494861,CXX:L318:7090,Valkenswaard Markt,7090,,1,,1088198.0,1,
67296,2681,179494862,CXX:L318:7091,Eindhoven Station,7091,,0,,1140851.0,1,
1683,3917,179462723,CXX:A033:4024,Arnhem CS,4024,,1,,1142223.0,1,
1683,3917,179462704,CXX:A033:4005,Nijmegen CS,4005,,0,,1142224.0,1,
1683,3917,179462751,CXX:A033:4052,Arnhem CS,4052,,1,,1142223.0,1,
1683,3917,179462722,CXX:A033:4023,Nijmegen CS,4023,,0,,1142224.0,1,
1683,3917,179462729,CXX:A033:4030,Arnhem CS,4030,,1,,1142223.0,1,
1683,3917,179237327,CXX:A033:4022,Arnhem CS,4022,,1,,1142223.0,1,
1683,3917,179682948,CXX:A033:4048,Arnhem CS,4048,,1,,1142223.0,1,
1683,3917,179682921,CXX:A033:4021,Nijmegen CS,4021,,0,,1142224.0,1,
1069,2663,178988666,CXX:A007:7015,Rijkerswoerd,7015,,0,,1142212.0,1,
1069,2663,178988656,CXX:A007:7005,Rijkerswoerd,7005,,0,,1142212.0,1,
1069,2663,178988704,CXX:A007:7053,Rijkerswoerd,7053,,0,,1142212.0,1,
1069,2663,178988694,CXX:A007:7043,Rijkerswoerd,7043,,0,,1142212.0,1,
1069,2663,178988680,CXX:A007:7029,Rijkerswoerd,7029,,0,,1142212.0,1,
42267,1,179021427,CXX:L320:7018,Asten Plutostraat via Someren,7018,,1,,1142337.0,1,
42267,1,179021431,CXX:L320:7022,Asten Plutostraat via Someren,7022,,1,,1142337.0,1,
42267,1,179021447,CXX:L320:7038,Asten Plutostraat via Someren,7038,,1,,1142337.0,1,
42267,1,179021453,CXX:L320:7044,Asten Plutostraat via Someren,7044,,1,,1142337.0,1,
42267,1,179021413,CXX:L320:7004,Helmond Station via Someren,7004,,1,,1142337.0,1,
42267,1,179021417,CXX:L320:7008,Helmond Station via Someren,7008,,1,,1142337.0,1,
42267,1,179021467,CXX:L320:7058,Asten Plutostraat via Someren,7058,,1,,1142337.0,1,
67297,4628,179494359,CXX:L317:4064,Dommelen,4064,,1,,1058017.0,1,
67297,4628,179494339,CXX:L317:4024,Dommelen,4024,,1,,1058017.0,1,
67297,4628,179494349,CXX:L317:4044,Dommelen,4044,,1,,1058017.0,1,
67297,4628,179494355,CXX:L317:4056,Dommelen,4056,,1,,1058017.0,1,
67297,4628,179494379,CXX:L317:4104,Dommelen,4104,,1,,1058017.0,1,
67297,4628,179494365,CXX:L317:4076,Dommelen,4076,,1,,1058017.0,1,
77434,1340,179713230,CXX:L260:17,Best Station,17,Buurtbus,0,,1057997.0,2,
67289,2315,179709471,CXX:L009:4011,Eindhoven Station,4011,,0,,1127538.0,1,
42269,1,179022082,CXX:L324:7026,Geldrop Coevering,7026,,1,,1140325.0,1,
42269,1,179022061,CXX:L324:7004,Geldrop Coevering,7004,,1,,1140325.0,1,
42269,1,179022112,CXX:L324:7056,Geldrop Coevering,7056,,1,,1140325.0,1,
42269,1,179022069,CXX:L324:7013,Eindhoven Station,7013,,0,,1058029.0,1,
42269,1,179022078,CXX:L324:7022,Geldrop Coevering,7022,,1,,1140325.0,1,
42269,1,179022073,CXX:L324:7017,Eindhoven Station,7017,,0,,1058029.0,1,
42269,1,179022070,CXX:L324:7014,Geldrop Coevering,7014,,1,,1140325.0,1,
42269,1,179022081,CXX:L324:7025,Eindhoven Station,7025,,0,,1058029.0,1,
42269,1,179022077,CXX:L324:7021,Eindhoven Station,7021,,0,,1058029.0,1,
67287,3312,179488604,CXX:L007:9,Eindhoven Station,9,,0,,1138513.0,1,
67287,3312,179488635,CXX:L007:40,Veldhoven MMC  via Aalst/Waalre,40,,1,,1138514.0,1,
67287,3312,179488634,CXX:L007:39,Eindhoven Station,39,,0,,1138513.0,1,
67287,2315,179261956,CXX:L007:4027,Eindhoven Station,4027,,0,,1127213.0,1,
42267,3917,179496985,CXX:L320:4030,Asten Floraplein via Someren,4030,,1,,1142337.0,1,
67275,2387,179683676,CXX:A051:4001,Arnhem CS,4001,,0,,1142227.0,1,
67275,2387,179683680,CXX:A051:4005,Arnhem CS,4005,,0,,1142227.0,1,
67275,2387,179683700,CXX:A051:4025,Arnhem CS,4025,,0,,1142227.0,1,
67275,2387,179683726,CXX:A051:4051,Arnhem CS,4051,,0,,1142227.0,1,
67275,2387,179683696,CXX:A051:4021,Arnhem CS,4021,,0,,1142227.0,1,
67275,2387,179238115,CXX:A051:4035,Arnhem CS,4035,,0,,1142227.0,1,
67260,2315,179711708,CXX:L023:4005,Boxmeer Station via Milheeze,4005,,0,,1057959.0,1,
67260,2315,179711713,CXX:L023:4016,Helmond Station via Milheeze,4016,,1,,1057960.0,1,
67260,2315,179711717,CXX:L023:4022,Helmond Station via Milheeze,4022,,1,,1057960.0,1,
42269,3930,179498265,CXX:L324:4064,Geldrop Coevering,4064,,1,,1140325.0,1,
42269,3930,179498263,CXX:L324:4062,Geldrop Coevering,4062,,1,,1140325.0,1,
42269,3930,179498247,CXX:L324:4046,Geldrop Coevering,4046,,1,,1140325.0,1,
42269,3930,179498244,CXX:L324:4043,Eindhoven Station,4043,,0,,1058029.0,1,
42269,3930,179498231,CXX:L324:4030,Geldrop Coevering,4030,,1,,1140325.0,1,
42269,3930,179498256,CXX:L324:4055,Eindhoven Station,4055,,0,,1058029.0,1,
42269,3930,179498206,CXX:L324:4004,Geldrop Coevering,4004,,1,,1140325.0,1,
42269,3930,179498218,CXX:L324:4017,Eindhoven Station,4017,,0,,1058029.0,1,
67296,3312,179494952,CXX:L318:52,Luyksgestel via Valkenswaard,52,,1,,1088198.0,1,
67296,3312,179494983,CXX:L318:130,Valkenswaard Markt,130,,1,,1088198.0,1,
67296,3312,179494971,CXX:L318:97,Eindhoven Station,97,,0,,1140851.0,1,
67296,3312,179494969,CXX:L318:91,Eindhoven Station,91,,0,,1140851.0,1,
67296,3312,179494966,CXX:L318:81,Eindhoven Station,81,,0,,1140851.0,1,
67273,3930,179491129,CXX:L019:4118,Bladel via Eersel Dorp,4118,,1,,1140311.0,1,
67273,3930,179491123,CXX:L019:4102,Bladel via Eersel Dorp,4102,,1,,1140311.0,1,
67273,3930,179491106,CXX:L019:4062,Bladel via Eersel Dorp,4062,,1,,1140311.0,1,
67273,3930,179491088,CXX:L019:4026,Bladel via Eersel Dorp,4026,,1,,1140311.0,1,
67273,3930,179491078,CXX:L019:4006,Bladel via Eersel Dorp,4006,,1,,1140311.0,1,
1069,2320,179678889,CXX:A007:4013,Rijkerswoerd,4013,,0,,1142212.0,1,
1069,2320,179678961,CXX:A007:4085,Rijkerswoerd,4085,,0,,1142212.0,1,
1069,2320,179678951,CXX:A007:4075,Rijkerswoerd,4075,,0,,1142212.0,1,
1069,2320,179678953,CXX:A007:4077,Rijkerswoerd,4077,,0,,1142212.0,1,
1069,2320,179678971,CXX:A007:4095,Rijkerswoerd,4095,,0,,1142212.0,1,
1069,2320,179678967,CXX:A007:4091,Rijkerswoerd,4091,,0,,1142212.0,1,
1069,2320,179678913,CXX:A007:4037,Rijkerswoerd,4037,,0,,1142212.0,1,
1069,2320,179678911,CXX:A007:4035,Rijkerswoerd,4035,,0,,1142212.0,1,
1069,2320,179678897,CXX:A007:4021,Rijkerswoerd,4021,,0,,1142212.0,1,
1069,2320,179678981,CXX:A007:4105,Rijkerswoerd,4105,,0,,1142212.0,1,
1069,2320,179678927,CXX:A007:4051,Rijkerswoerd,4051,,0,,1142212.0,1,
77675,1340,179713186,CXX:L259:17,Nuenen Centrum,17,Buurtbus,0,,1057996.0,2,
67297,1,179019675,CXX:L317:7092,Dommelen,7092,,1,,1058017.0,1,
67297,1,179019653,CXX:L317:7048,Dommelen,7048,,1,,1058017.0,1,
67272,1,179017897,CXX:L018:7009,Eindhoven Station,7009,,0,,1140828.0,1,
67272,1,179017903,CXX:L018:7015,Eindhoven Station,7015,,0,,1140828.0,1,
67255,2315,179717667,CXX:L322:4125,Eindhoven Station,4125,,0,,1142339.0,1,
67255,2315,179717683,CXX:L322:4141,Eindhoven Station,4141,,0,,1142339.0,1,
67255,2315,179717677,CXX:L322:4135,Eindhoven Station,4135,,0,,1142339.0,1,
67255,2315,179267295,CXX:L322:4147,Eindhoven Station,4147,,0,,1142339.0,1,
67255,2315,179267285,CXX:L322:4137,Eindhoven Station,4137,,0,,1142339.0,1,
42271,4628,179492209,CXX:L028:4005,Deurne,4005,,0,,1057971.0,1,
42271,4628,179492205,CXX:L028:4001,Deurne,4001,,0,,1057971.0,1,
90396,2663,178995646,CXX:A331:7006,Arnhem CS,7006,,1,,1142239.0,1,
90396,2663,178995678,CXX:A331:7038,Arnhem CS,7038,,1,,1142239.0,1,
90396,2663,178995698,CXX:A331:7058,Arnhem CS,7058,,1,,1142239.0,1,
90396,2663,178995688,CXX:A331:7048,Arnhem CS,7048,,1,,1142239.0,1,
90396,2663,178995686,CXX:A331:7046,Arnhem CS,7046,,1,,1142239.0,1,
90396,2663,178995672,CXX:A331:7032,Arnhem CS,7032,,1,,1142239.0,1,
90396,2663,178995664,CXX:A331:7024,Arnhem CS,7024,,1,,1142239.0,1,
67257,2681,179491897,CXX:L025:7002,Helmond Station via Beek en Donk,7002,,1,,1142322.0,2,
42269,2315,179718092,CXX:L324:4029,Eindhoven Station,4029,,0,,1058029.0,1,
42269,2315,179267490,CXX:L324:4021,Eindhoven Station,4021,,0,,1058029.0,1,
42269,2315,179267491,CXX:L324:4022,Geldrop Coevering,4022,,1,,1140325.0,1,
42269,2315,179267497,CXX:L324:4028,Geldrop Coevering,4028,,1,,1140325.0,1,
42269,2315,179267521,CXX:L324:4052,Geldrop Coevering,4052,,1,,1140325.0,1,
42269,2315,179267483,CXX:L324:4014,Geldrop Coevering,4014,,1,,1140325.0,1,
42269,2315,179718123,CXX:L324:4060,Geldrop Coevering,4060,,1,,1140325.0,1,
42269,2315,179718093,CXX:L324:4030,Geldrop Coevering,4030,,1,,1140325.0,1,
42267,2315,179716842,CXX:L320:4036,Helmond Station via Someren,4036,,1,,1142337.0,1,
42267,2315,179716856,CXX:L320:4050,Asten Plutostraat via Someren,4050,,1,,1142337.0,1,
42267,2315,179716822,CXX:L320:4016,Helmond Station via Someren,4016,,1,,1142337.0,1,
67260,2663,179491566,CXX:L023:7001,Boxmeer Station via Milheeze,7001,,0,,1057959.0,1,
67260,2663,179491574,CXX:L023:7013,Boxmeer Station via Milheeze,7013,,0,,1057959.0,1,
90396,2321,179686325,CXX:A331:4070,Arnhem CS,4070,,1,,1142239.0,1,
90396,2321,179686263,CXX:A331:4008,Arnhem CS,4008,,1,,1142239.0,1,
90396,2321,179686273,CXX:A331:4018,Arnhem CS,4018,,1,,1142239.0,1,
90396,2321,179686351,CXX:A331:4096,Arnhem CS,4096,,1,,1142239.0,1,
67288,3312,179486689,CXX:L003:11,Eindhoven Station,11,,0,,1057924.0,1,
67288,3312,179486690,CXX:L003:12,Blixembosch West,12,,1,,1057925.0,1,
67288,3312,179486695,CXX:L003:17,Eindhoven Station,17,,0,,1057924.0,1,
67288,3312,179486698,CXX:L003:20,Blixembosch West,20,,1,,1057925.0,1,
67288,3312,179486699,CXX:L003:21,Eindhoven Station,21,,0,,1057924.0,1,
67288,3312,179486706,CXX:L003:28,Blixembosch West,28,,1,,1057925.0,1,
67288,3312,179486711,CXX:L003:33,Eindhoven Station,33,,0,,1057924.0,1,
67288,3312,179486718,CXX:L003:40,Blixembosch West,40,,1,,1057925.0,1,
67288,3312,179486722,CXX:L003:44,Blixembosch West,44,,1,,1057925.0,1,
67288,3312,179486685,CXX:L003:7,Eindhoven Station,7,,0,,1057924.0,1,
1537,3312,179486621,CXX:L002:108,Blixembosch Oost,108,,1,,1080992.0,1,
1537,3312,179486605,CXX:L002:72,Blixembosch Oost,72,,1,,1080992.0,1,
1537,3312,179486589,CXX:L002:40,Blixembosch Oost,40,,1,,1080992.0,1,
1537,3312,179486581,CXX:L002:24,Blixembosch Oost,24,,1,,1080992.0,1,
1618,1,179055657,CXX:X085:7010,Druten Busstation,7010,,1,,1105245.0,1,
1618,1,179055671,CXX:X085:7024,Druten Busstation,7024,,1,,1105245.0,1,
1618,1,179055655,CXX:X085:7008,Druten Busstation,7008,,1,,1105245.0,1,
30495,174,178989131,CXX:A009:7040,Arnhem CS,7040,,1,,1142214.0,1,
30495,174,178989113,CXX:A009:7022,Arnhem CS,7022,,1,,1142214.0,1,
30495,174,178989115,CXX:A009:7024,Arnhem CS,7024,,1,,1142214.0,1,
30495,174,178989137,CXX:A009:7046,Arnhem CS,7046,,1,,1142214.0,1,
30495,174,178989141,CXX:A009:7050,Arnhem CS,7050,,1,,1142214.0,1,
1618,3917,179304318,CXX:X085:4044,Druten Busstation,4044,,1,,1105245.0,1,
1618,3917,179304322,CXX:X085:4048,Druten Busstation,4048,,1,,1105245.0,1,
1618,3917,179304316,CXX:X085:4042,Druten Busstation,4042,,1,,1105245.0,1,
1618,3917,179304302,CXX:X085:4028,Druten Busstation,4028,,1,,1105245.0,1,
1618,3917,179304292,CXX:X085:4018,Druten Busstation,4018,,1,,1105245.0,1,
1618,3917,179304328,CXX:X085:4054,Druten Busstation,4054,,1,,1105245.0,1,
42271,3917,179492163,CXX:L028:4005,Deurne,4005,,0,,1057971.0,1,
42271,3917,179492169,CXX:L028:4011,Deurne,4011,,0,,1057971.0,1,
42271,3917,179492167,CXX:L028:4009,Deurne,4009,,0,,1057971.0,1,
42271,3917,179492162,CXX:L028:4004,Meijel,4004,,1,,1057970.0,1,
42271,3917,179492160,CXX:L028:4002,Meijel,4002,,1,,1057970.0,1,
1537,2315,179260505,CXX:L002:4026,Blixembosch Oost,4026,,1,,1080992.0,1,
1537,2315,179706473,CXX:L002:4062,Blixembosch Oost,4062,,1,,1080992.0,1,
67272,3312,179490771,CXX:L018:57,Eindhoven Station,57,,0,,1140828.0,1,
67272,3312,179490733,CXX:L018:19,Eindhoven Station,19,,0,,1140828.0,1,
67289,1,179017109,CXX:L009:7029,Eindhoven Station,7029,,0,,1127538.0,1,
67289,1,179017103,CXX:L009:7023,Eindhoven Station,7023,,0,,1127538.0,1,
67289,1,179017093,CXX:L009:7013,Eindhoven Station,7013,,0,,1127538.0,1,
67289,1,179017089,CXX:L009:7009,Eindhoven Station,7009,,0,,1127538.0,1,
67297,1340,179714077,CXX:L317:90,Dommelen,90,,1,,1058017.0,1,
67297,1340,179714055,CXX:L317:42,Dommelen,42,,1,,1058017.0,1,
67297,1340,179714094,CXX:L317:136,Dommelen,136,,1,,1058017.0,1,
67297,1340,179714059,CXX:L317:50,Dommelen,50,,1,,1058017.0,1,
